ID,Block/Item,Mod,Unlocalised name,Class
15735,Item,HungerOverhaul,item.PamHarvestCraft:roastedrootveggiemedleyItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15736,Item,HungerOverhaul,item.PamHarvestCraft:rootbeersodaItem,iguanaman.hungeroverhaul.items.IguanaFoodPamPotion
15737,Item,HungerOverhaul,item.PamHarvestCraft:rutabagaItem,assets.pamharvestcraft.ItemPamSeedFood
15738,Item,HungerOverhaul,item.PamHarvestCraft:rutabagaseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15739,Item,HungerOverhaul,item.PamHarvestCraft:ryeItem,assets.pamharvestcraft.ItemPamSeedFood
15740,Item,HungerOverhaul,item.PamHarvestCraft:ryeseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15741,Item,pamharvestcraft,item.PamHarvestCraft:saladdressingItem,assets.pamharvestcraft.ItemPam
15742,Item,pamharvestcraft,item.PamHarvestCraft:saltItem,assets.pamharvestcraft.ItemPam
15743,Item,HungerOverhaul,item.PamHarvestCraft:saltedsunflowerseedsItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15744,Item,pamharvestcraft,item.PamHarvestCraft:saucepanItem,assets.pamharvestcraft.ItemPamTool
15745,Item,HungerOverhaul,item.PamHarvestCraft:scallionItem,assets.pamharvestcraft.ItemPamSeedFood
15746,Item,HungerOverhaul,item.PamHarvestCraft:scallionbakedpotatoItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15747,Item,HungerOverhaul,item.PamHarvestCraft:scallionseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15748,Item,HungerOverhaul,item.PamHarvestCraft:scrambledeggItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15749,Item,HungerOverhaul,item.PamHarvestCraft:seaweedItem,assets.pamharvestcraft.ItemPamSeedFood
15750,Item,HungerOverhaul,item.PamHarvestCraft:seaweedseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15751,Item,HungerOverhaul,item.PamHarvestCraft:seedsoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15752,Item,HungerOverhaul,item.PamHarvestCraft:shepardspieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15753,Item,HungerOverhaul,item.PamHarvestCraft:silkentofuItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15754,Item,pamharvestcraft,item.PamHarvestCraft:skilletItem,assets.pamharvestcraft.ItemPamTool
15755,Item,HungerOverhaul,item.PamHarvestCraft:softpretzelItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15756,Item,HungerOverhaul,item.PamHarvestCraft:softpretzelandmustardItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15757,Item,HungerOverhaul,item.PamHarvestCraft:soybeanItem,assets.pamharvestcraft.ItemPamSeedFood
15758,Item,HungerOverhaul,item.PamHarvestCraft:soybeanseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15759,Item,HungerOverhaul,item.PamHarvestCraft:soymilkItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15760,Item,HungerOverhaul,item.PamHarvestCraft:spagettiItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15762,Item,HungerOverhaul,item.PamHarvestCraft:spicebunItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15763,Item,HungerOverhaul,item.PamHarvestCraft:spiceleafItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15764,Item,HungerOverhaul,item.PamHarvestCraft:spiceleafseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15765,Item,HungerOverhaul,item.PamHarvestCraft:spicygreensItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15766,Item,HungerOverhaul,item.PamHarvestCraft:spicymustardporkItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15767,Item,HungerOverhaul,item.PamHarvestCraft:spidereyesoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15768,Item,HungerOverhaul,item.PamHarvestCraft:splitpeasoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15769,Item,HungerOverhaul,item.PamHarvestCraft:springsaladItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15770,Item,HungerOverhaul,item.PamHarvestCraft:starfruitItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15771,Item,HungerOverhaul,item.PamHarvestCraft:starfruitjellyItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15772,Item,HungerOverhaul,item.PamHarvestCraft:starfruitjellysandwichItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15773,Item,HungerOverhaul,item.PamHarvestCraft:starfruitjuiceItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15774,Item,HungerOverhaul,item.PamHarvestCraft:starfruitsmoothieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15775,Item,HungerOverhaul,item.PamHarvestCraft:starfruityogurtItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15776,Item,HungerOverhaul,item.PamHarvestCraft:steamedpeasItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15777,Item,HungerOverhaul,item.PamHarvestCraft:stockItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15778,Item,HungerOverhaul,item.PamHarvestCraft:strawberryItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15779,Item,HungerOverhaul,item.PamHarvestCraft:strawberryicecreamItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15780,Item,HungerOverhaul,item.PamHarvestCraft:strawberryjellyItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15781,Item,HungerOverhaul,item.PamHarvestCraft:strawberryjellysandwichItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15782,Item,HungerOverhaul,item.PamHarvestCraft:strawberryjuiceItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15783,Item,HungerOverhaul,item.PamHarvestCraft:strawberrypieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15784,Item,HungerOverhaul,item.PamHarvestCraft:strawberrysaladItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15785,Item,HungerOverhaul,item.PamHarvestCraft:strawberryseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15786,Item,HungerOverhaul,item.PamHarvestCraft:strawberrysmoothieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15787,Item,HungerOverhaul,item.PamHarvestCraft:strawberrysodaItem,iguanaman.hungeroverhaul.items.IguanaFoodPamPotion
15788,Item,HungerOverhaul,item.PamHarvestCraft:strawberryyogurtItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15789,Item,HungerOverhaul,item.PamHarvestCraft:stuffedeggplantItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15790,Item,HungerOverhaul,item.PamHarvestCraft:stuffedmushroomItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15791,Item,HungerOverhaul,item.PamHarvestCraft:stuffedpepperItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15792,Item,HungerOverhaul,item.PamHarvestCraft:summerradishsaladItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15793,Item,HungerOverhaul,item.PamHarvestCraft:summersquashwithradishItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15794,Item,HungerOverhaul,item.PamHarvestCraft:sunflowerbroccolisaladItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15795,Item,HungerOverhaul,item.PamHarvestCraft:sunflowerseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15796,Item,HungerOverhaul,item.PamHarvestCraft:sunflowerseedsItem,assets.pamharvestcraft.ItemPamSeedFood
15797,Item,HungerOverhaul,item.PamHarvestCraft:sunflowerwheatrollsItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15798,Item,HungerOverhaul,item.PamHarvestCraft:supremepizzaItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15799,Item,HungerOverhaul,item.PamHarvestCraft:sushiItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15800,Item,HungerOverhaul,item.PamHarvestCraft:sweetpotatoItem,assets.pamharvestcraft.ItemPamSeedFood
15801,Item,HungerOverhaul,item.PamHarvestCraft:sweetpotatopieItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15802,Item,HungerOverhaul,item.PamHarvestCraft:sweetpotatoseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15803,Item,HungerOverhaul,item.PamHarvestCraft:tacoItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15804,Item,HungerOverhaul,item.PamHarvestCraft:taffyItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15805,Item,HungerOverhaul,item.PamHarvestCraft:teaItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15806,Item,HungerOverhaul,item.PamHarvestCraft:tealeafItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15807,Item,HungerOverhaul,item.PamHarvestCraft:teaseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15808,Item,HungerOverhaul,item.PamHarvestCraft:toastItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15809,Item,HungerOverhaul,item.PamHarvestCraft:toastedcoconutItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15810,Item,HungerOverhaul,item.PamHarvestCraft:tomatoItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15811,Item,HungerOverhaul,item.PamHarvestCraft:tomatoseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15812,Item,HungerOverhaul,item.PamHarvestCraft:tomatosoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15813,Item,HungerOverhaul,item.PamHarvestCraft:tortillaItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15814,Item,HungerOverhaul,item.PamHarvestCraft:trailmixItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15815,Item,HungerOverhaul,item.PamHarvestCraft:turnipItem,assets.pamharvestcraft.ItemPamSeedFood
15816,Item,HungerOverhaul,item.PamHarvestCraft:turnipseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15817,Item,HungerOverhaul,item.PamHarvestCraft:turnipsoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15818,Item,pamharvestcraft,item.PamHarvestCraft:vanillaItem,assets.pamharvestcraft.ItemPam
15819,Item,pamharvestcraft,item.PamHarvestCraft:vanillabeanItem,assets.pamharvestcraft.ItemPamFood
15820,Item,HungerOverhaul,item.PamHarvestCraft:vanillaicecreamItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15821,Item,HungerOverhaul,item.PamHarvestCraft:vanillayogurtItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15822,Item,HungerOverhaul,item.PamHarvestCraft:vegetablesoupItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15823,Item,HungerOverhaul,item.PamHarvestCraft:vegetarianlettucewrapItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15824,Item,HungerOverhaul,item.PamHarvestCraft:veggiestirfryItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15825,Item,pamharvestcraft,item.PamHarvestCraft:vinegarItem,assets.pamharvestcraft.ItemPam
15826,Item,HungerOverhaul,item.PamHarvestCraft:wafflesItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15827,Item,HungerOverhaul,item.PamHarvestCraft:walnutItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15828,Item,HungerOverhaul,item.PamHarvestCraft:walnutraisinbreadItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15829,Item,HungerOverhaul,item.PamHarvestCraft:watermelonjellyItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15830,Item,HungerOverhaul,item.PamHarvestCraft:watermelonjellysandwichItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15831,Item,pamharvestcraft,item.PamHarvestCraft:waxItem,assets.pamharvestcraft.ItemPam
15832,Item,pamharvestcraft,item.PamHarvestCraft:waxcombItem,assets.pamharvestcraft.ItemPam
15833,Item,HungerOverhaul,item.PamHarvestCraft:whitemushroomItem,assets.pamharvestcraft.ItemPamSeedFood
15834,Item,HungerOverhaul,item.PamHarvestCraft:whitemushroomseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15835,Item,HungerOverhaul,item.PamHarvestCraft:wintersquashItem,assets.pamharvestcraft.ItemPamSeedFood
15836,Item,HungerOverhaul,item.PamHarvestCraft:wintersquashseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15837,Item,pamharvestcraft,item.PamHarvestCraft:wovencottonItem,assets.pamharvestcraft.ItemPam
15838,Item,HungerOverhaul,item.PamHarvestCraft:zestyzucchiniItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15839,Item,HungerOverhaul,item.PamHarvestCraft:zombiejerkyItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15840,Item,HungerOverhaul,item.PamHarvestCraft:zucchiniItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15841,Item,HungerOverhaul,item.PamHarvestCraft:zucchinibakeItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15842,Item,HungerOverhaul,item.PamHarvestCraft:zucchinibreadItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15843,Item,HungerOverhaul,item.PamHarvestCraft:zucchinifriesItem,iguanaman.hungeroverhaul.items.IguanaFoodPam
15845,Item,HungerOverhaul,item.PamHarvestCraft:barleyseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
15846,Item,HungerOverhaul,item.PamHarvestCraft:lemonlimesodaItem,iguanaman.hungeroverhaul.items.IguanaFoodPamPotion
15847,Item,HungerOverhaul,item.PamHarvestCraft:zucchiniseedItem,iguanaman.hungeroverhaul.items.IguanaSeedPam
17256,Item,AWWayofTime,item.weakBloodOrb,WayofTime.alchemicalWizardry.common.items.EnergyBattery
17257,Item,AWWayofTime,item.energyBlast,WayofTime.alchemicalWizardry.common.items.EnergyBlast
17258,Item,AWWayofTime,item.energySword,WayofTime.alchemicalWizardry.common.items.EnergySword
17259,Item,AWWayofTime,item.lavaCrystal,WayofTime.alchemicalWizardry.common.items.LavaCrystal
17260,Item,AWWayofTime,item.waterSigil,WayofTime.alchemicalWizardry.common.items.sigil.WaterSigil
17261,Item,AWWayofTime,item.lavaSigil,WayofTime.alchemicalWizardry.common.items.sigil.LavaSigil
17262,Item,AWWayofTime,item.voidSigil,WayofTime.alchemicalWizardry.common.items.sigil.VoidSigil
17263,Item,AWWayofTime,item.blankSlate,WayofTime.alchemicalWizardry.common.items.AWBaseItems
17264,Item,AWWayofTime,item.reinforcedSlate,WayofTime.alchemicalWizardry.common.items.AWBaseItems
17265,Item,AWWayofTime,item.sacrificialDagger,WayofTime.alchemicalWizardry.common.items.SacrificialDagger
17266,Item,AWWayofTime,item.bucketLife,WayofTime.alchemicalWizardry.common.items.LifeBucket
17267,Item,AWWayofTime,item.apprenticeBloodOrb,WayofTime.alchemicalWizardry.common.items.ApprenticeBloodOrb
17268,Item,AWWayofTime,item.daggerOfSacrifice,WayofTime.alchemicalWizardry.common.items.DaggerOfSacrifice
17269,Item,AWWayofTime,item.airSigil,WayofTime.alchemicalWizardry.common.items.sigil.AirSigil
17270,Item,AWWayofTime,item.sigilOfTheFastMiner,WayofTime.alchemicalWizardry.common.items.sigil.SigilOfTheFastMiner
17271,Item,AWWayofTime,item.duskScribeTool,WayofTime.alchemicalWizardry.common.items.DuskScribeTool
17272,Item,AWWayofTime,item.demonPlacer,WayofTime.alchemicalWizardry.common.items.DemonPlacer
17274,Item,AWWayofTime,item.armourInhibitor,WayofTime.alchemicalWizardry.common.items.ArmourInhibitor
17275,Item,AWWayofTime,item.divinationSigil,WayofTime.alchemicalWizardry.common.items.sigil.DivinationSigil
17276,Item,AWWayofTime,item.waterScribeTool,WayofTime.alchemicalWizardry.common.items.WaterScribeTool
17277,Item,AWWayofTime,item.fireScribeTool,WayofTime.alchemicalWizardry.common.items.FireScribeTool
17278,Item,AWWayofTime,item.earthScribeTool,WayofTime.alchemicalWizardry.common.items.EarthScribeTool
17279,Item,AWWayofTime,item.airScribeTool,WayofTime.alchemicalWizardry.common.items.AirScribeTool
17280,Item,AWWayofTime,item.null,WayofTime.alchemicalWizardry.common.items.ActivationCrystal
17281,Item,AWWayofTime,item.magicianBloodOrb,WayofTime.alchemicalWizardry.common.items.MagicianBloodOrb
17282,Item,AWWayofTime,item.sigilOfElementalAffinity,WayofTime.alchemicalWizardry.common.items.sigil.SigilOfElementalAffinity
17283,Item,AWWayofTime,item.sigilOfHaste,WayofTime.alchemicalWizardry.common.items.sigil.SigilOfHaste
17284,Item,AWWayofTime,item.sigilOfHolding,WayofTime.alchemicalWizardry.common.items.sigil.SigilOfHolding
17285,Item,AWWayofTime,item.boundPickaxe,WayofTime.alchemicalWizardry.common.items.BoundPickaxe
17286,Item,AWWayofTime,item.boundAxe,WayofTime.alchemicalWizardry.common.items.BoundAxe
17287,Item,AWWayofTime,item.boundShovel,WayofTime.alchemicalWizardry.common.items.BoundShovel
17288,Item,AWWayofTime,item.boundHelmet,WayofTime.alchemicalWizardry.common.items.BoundArmour
17289,Item,AWWayofTime,item.boundPlate,WayofTime.alchemicalWizardry.common.items.BoundArmour
17290,Item,AWWayofTime,item.boundLeggings,WayofTime.alchemicalWizardry.common.items.BoundArmour
17291,Item,AWWayofTime,item.boundBoots,WayofTime.alchemicalWizardry.common.items.BoundArmour
17292,Item,AWWayofTime,item.weakBloodShard,WayofTime.alchemicalWizardry.common.items.BloodShard
17293,Item,AWWayofTime,item.growthSigil,WayofTime.alchemicalWizardry.common.items.sigil.SigilOfGrowth
17294,Item,AWWayofTime,item.masterBloodOrb,WayofTime.alchemicalWizardry.common.items.MasterBloodOrb
17295,Item,AWWayofTime,item.blankSpell,WayofTime.alchemicalWizardry.common.items.BlankSpell
17296,Item,AWWayofTime,item.alchemyFlask,WayofTime.alchemicalWizardry.common.items.potion.AlchemyFlask
17297,Item,AWWayofTime,item.standardBindingAgent,WayofTime.alchemicalWizardry.common.items.potion.StandardBindingAgent
17298,Item,AWWayofTime,item.mundanePowerCatalyst,WayofTime.alchemicalWizardry.common.items.potion.MundanePowerCatalyst
17299,Item,AWWayofTime,item.averagePowerCatalyst,WayofTime.alchemicalWizardry.common.items.potion.AveragePowerCatalyst
17300,Item,AWWayofTime,item.greaterPowerCatalyst,WayofTime.alchemicalWizardry.common.items.potion.GreaterPowerCatalyst
17301,Item,AWWayofTime,item.mundaneLengtheningCatalyst,WayofTime.alchemicalWizardry.common.items.potion.MundaneLengtheningCatalyst
17302,Item,AWWayofTime,item.averageLengtheningCatalyst,WayofTime.alchemicalWizardry.common.items.potion.AverageLengtheningCatalyst
17303,Item,AWWayofTime,item.greaterLengtheningCatalyst,WayofTime.alchemicalWizardry.common.items.potion.GreaterLengtheningCatalyst
17304,Item,AWWayofTime,item.demonBloodShard,WayofTime.alchemicalWizardry.common.items.BloodShard
17305,Item,AWWayofTime,item.archmageBloodOrb,WayofTime.alchemicalWizardry.common.items.ArchmageBloodOrb
17306,Item,AWWayofTime,item.sigilOfWind,WayofTime.alchemicalWizardry.common.items.sigil.SigilOfWind
17307,Item,AWWayofTime,item.telepositionFocus,WayofTime.alchemicalWizardry.common.items.TelepositionFocus
17308,Item,AWWayofTime,item.enhancedTelepositionFocus,WayofTime.alchemicalWizardry.common.items.potion.EnhancedTelepositionFocus
17309,Item,AWWayofTime,item.reinforcedTelepositionFocus,WayofTime.alchemicalWizardry.common.items.ReinforcedTelepositionFocus
17310,Item,AWWayofTime,item.demonicTelepositionFocus,WayofTime.alchemicalWizardry.common.items.DemonicTelepositionFocus
17311,Item,AWWayofTime,item.imbuedSlate,WayofTime.alchemicalWizardry.common.items.AWBaseItems
17312,Item,AWWayofTime,item.demonicSlate,WayofTime.alchemicalWizardry.common.items.AWBaseItems
17313,Item,AWWayofTime,item.sigilOfTheBridge,WayofTime.alchemicalWizardry.common.items.sigil.SigilOfTheBridge
17314,Item,AWWayofTime,item.cheatyItem,WayofTime.alchemicalWizardry.common.items.CheatyItem
17315,Item,AWWayofTime,item.ritualDiviner,WayofTime.alchemicalWizardry.common.items.ItemRitualDiviner
17316,Item,AWWayofTime,item.simpleCatalyst,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
17317,Item,AWWayofTime,item.incendium,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
17318,Item,AWWayofTime,item.magicales,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
17319,Item,AWWayofTime,item.sanctus,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
17320,Item,AWWayofTime,item.aether,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
17321,Item,AWWayofTime,item.crepitous,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
17322,Item,AWWayofTime,item.crystallos,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
17323,Item,AWWayofTime,item.terrae,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
17324,Item,AWWayofTime,item.aquasalus,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
17325,Item,AWWayofTime,item.tennebrae,WayofTime.alchemicalWizardry.common.items.potion.AlchemyReagent
17326,Item,AWWayofTime,item.weakBindingAgent,WayofTime.alchemicalWizardry.common.items.potion.WeakBindingAgent
17328,Item,AWWayofTime,item.weakFillingAgent,WayofTime.alchemicalWizardry.common.items.potion.WeakFillingAgent
17329,Item,AWWayofTime,item.standardFillingAgent,WayofTime.alchemicalWizardry.common.items.potion.StandardFillingAgent
17330,Item,AWWayofTime,item.enhancedFillingAgent,WayofTime.alchemicalWizardry.common.items.potion.EnhancedFillingAgent
17331,Item,AWWayofTime,item.sanguineHelmet,WayofTime.alchemicalWizardry.common.items.thaumcraft.ItemSanguineArmour
17336,Item,AWWayofTime,item.sigilOfMagnetism,WayofTime.alchemicalWizardry.common.items.sigil.SigilOfMagnetism
17337,Item,AWWayofTime,item.itemDiabloKey,WayofTime.alchemicalWizardry.common.items.ItemDiabloKey
17338,Item,AWWayofTime,item.energyBazooka,WayofTime.alchemicalWizardry.common.items.EnergyBazooka
17340,Item,AWWayofTime,item.baseAlchemyItems,WayofTime.alchemicalWizardry.common.items.ItemAlchemyBase
17341,Item,AWWayofTime,item.bloodLightSigil,WayofTime.alchemicalWizardry.common.items.sigil.ItemBloodLightSigil
17342,Item,AWWayofTime,item.itemComplexSpellCrystal,WayofTime.alchemicalWizardry.common.items.ItemComplexSpellCrystal
17343,Item,AWWayofTime,item.baseItems,WayofTime.alchemicalWizardry.common.items.ItemComponents
17358,Item,AWWayofTime,item.itemSigilOfSupression,WayofTime.alchemicalWizardry.common.items.sigil.ItemSigilOfSupression
17756,Item,asielib,item.null,pl.asie.lib.shinonome.ItemKey
18000,Item,simplyjetpacks,item.simplyjetpacks.jetpackTier0,tonius.simplyjetpacks.item.jetpack.ItemPotatoJetpack
18001,Item,simplyjetpacks,item.simplyjetpacks.jetpackTier1,tonius.simplyjetpacks.item.jetpack.ItemJetpack
18002,Item,simplyjetpacks,item.simplyjetpacks.jetpackTier2,tonius.simplyjetpacks.item.jetpack.ItemJetpack
18003,Item,simplyjetpacks,item.simplyjetpacks.jetpackTier3,tonius.simplyjetpacks.item.jetpack.ItemJetpack
18004,Item,simplyjetpacks,item.simplyjetpacks.jetpackTier4,tonius.simplyjetpacks.item.jetpack.ItemJetpack
18005,Item,simplyjetpacks,item.simplyjetpacks.components,tonius.simplyjetpacks.item.ItemComponents
18007,Item,simplyjetpacks,item.simplyjetpacks.jetpackArmoredTier1,tonius.simplyjetpacks.item.jetpack.ItemArmoredJetpack
18008,Item,crowley.skyblock,crook_bone,exnihilo.items.ItemCrookBone
18009,Item,simplyjetpacks,item.simplyjetpacks.jetpackArmoredTier3,tonius.simplyjetpacks.item.jetpack.ItemArmoredJetpack
18010,Item,simplyjetpacks,item.simplyjetpacks.jetpackArmoredTier4,tonius.simplyjetpacks.item.jetpack.ItemArmoredJetpack
18011,Item,simplyjetpacks,item.simplyjetpacks.jetpackCreative,tonius.simplyjetpacks.item.jetpack.ItemArmoredJetpack
18012,Item,simplyjetpacks,item.simplyjetpacks.particleCustomizers,tonius.simplyjetpacks.item.ItemParticleCustomizers
19757,Item,IronChest,item.ironchest:IRONGOLD,cpw.mods.ironchest.ItemChestChanger
19758,Item,IronChest,item.ironchest:GOLDDIAMOND,cpw.mods.ironchest.ItemChestChanger
19759,Item,IronChest,item.ironchest:COPPERSILVER,cpw.mods.ironchest.ItemChestChanger
19760,Item,IronChest,item.ironchest:SILVERGOLD,cpw.mods.ironchest.ItemChestChanger
19761,Item,IronChest,item.ironchest:COPPERIRON,cpw.mods.ironchest.ItemChestChanger
19762,Item,IronChest,item.ironchest:DIAMONDCRYSTAL,cpw.mods.ironchest.ItemChestChanger
19763,Item,IronChest,item.ironchest:WOODIRON,cpw.mods.ironchest.ItemChestChanger
19764,Item,IronChest,item.ironchest:WOODCOPPER,cpw.mods.ironchest.ItemChestChanger
19765,Item,IronChest,item.ironchest:DIAMONDOBSIDIAN,cpw.mods.ironchest.ItemChestChanger
20257,Item,ThermalExpansion,item.thermalexpansion.tool,thermalexpansion.item.tool.ItemWrench
20258,Item,ThermalExpansion,item.thermalexpansion.tool,thermalexpansion.item.tool.ItemMultimeter
20259,Item,ThermalExpansion,item.thermalexpansion.bucket,thermalexpansion.item.tool.ItemBucket
20260,Item,ThermalExpansion,item.thermalexpansion.florb,thermalexpansion.item.tool.ItemFlorb
20261,Item,ThermalExpansion,item.thermalexpansion.capacitor,thermalexpansion.item.tool.ItemCapacitor
20262,Item,ThermalExpansion,item.thermalexpansion.diagram,thermalexpansion.item.ItemDiagram
20263,Item,ThermalExpansion,item.thermalexpansion.component,thermalexpansion.item.ItemTEBase
20264,Item,ThermalExpansion,item.thermalexpansion.material,thermalexpansion.item.ItemTEBase
20265,Item,ThermalExpansion,item.thermalexpansion.armor.invarHelmet,cofh.item.ItemArmorAdv
20266,Item,ThermalExpansion,item.thermalexpansion.armor.invarPlate,cofh.item.ItemArmorAdv
20267,Item,ThermalExpansion,item.thermalexpansion.armor.invarLegs,cofh.item.ItemArmorAdv
20268,Item,ThermalExpansion,item.thermalexpansion.armor.invarBoots,cofh.item.ItemArmorAdv
20269,Item,ThermalExpansion,item.thermalexpansion.tool.invarSword,cofh.item.ItemSwordAdv
20270,Item,ThermalExpansion,item.thermalexpansion.tool.invarShovel,cofh.item.ItemShovelAdv
20271,Item,ThermalExpansion,item.thermalexpansion.tool.invarPickaxe,cofh.item.ItemPickaxeAdv
20272,Item,ThermalExpansion,item.thermalexpansion.tool.invarAxe,cofh.item.ItemAxeAdv
20273,Item,ThermalExpansion,item.thermalexpansion.tool.invarHoe,cofh.item.ItemHoeAdv
20274,Item,ThermalExpansion,item.thermalexpansion.tool.invarShears,cofh.item.ItemShearsAdv
20275,Item,ThermalExpansion,item.thermalexpansion.tool.invarFishingRod,cofh.item.ItemFishingRodAdv
20276,Item,ThermalExpansion,item.thermalexpansion.tool.invarSickle,cofh.item.ItemSickleAdv
20277,Item,ThermalExpansion,item.thermalexpansion.tool.invarBattleWrench,thermalexpansion.item.tool.ItemWrenchBattle
20278,Item,ThermalExpansion,item.thermalexpansion.conduit,thermalexpansion.part.conduit.ItemConduitPart
20416,Item,exaliquo,item.ExAliquo.ThaumHammer,exaliquo.items.ThaumiumHammer
20417,Item,exaliquo,item.ExAliquo.InvarHammer,exaliquo.items.AliquoHammer
20418,Item,exaliquo,crook,exaliquo.items.ReedCrook
20419,Item,exaliquo,crook,exaliquo.items.GoldCrook
20420,Item,exaliquo,crook,exaliquo.items.HayCrook
